OCC_CODE,OCC_TITLE,TOT_EMP,YEAR,WAGE,PER_1K
31-2021,Physical Therapist Assistants,67550,2011,24.54,0.526587607
31-2021,Physical Therapist Assistants,96840,2019,28.26,0.669102354
31-2022,Physical therapist aides,44410,2008,11.42,0.328511807
31-2022,Physical therapist aides,41930,2005,10.34,0.321928234
31-2022,Physical Therapist Aides,49290,2017,12.37,0.345775596
31-2022,Physical therapist aides,43350,2007,11.05,0.322654427
31-2022,Physical Therapist Aides,45900,2010,11.39,0.361141036
31-2022,Physical Therapist Aides,47640,2011,11.39,0.371378736
31-2022,Physical Therapist Aides,48700,2012,11.48,0.373787933
31-2022,Physical Therapist Aides,35250,2001,9.76,0.293866445
31-2022,Physical Therapist Aides,37330,2002,9.94,0.312072525
31-2022,Physical Therapist Aides,48630,2013,11.69,0.366772784
31-2022,Physical therapist aides,36870,2003,10.08,0.306759415
31-2022,Physical therapist aides,41910,2004,10.28,0.327096363
31-2022,Physical Therapist Aides,50030,2016,12.35,0.356339158
31-2022,Physical Therapist Aides,48730,2014,11.85,0.360620667
31-2022,Physical therapist aides,45520,2006,10.61,0.343422397
31-2022,Physical Therapist Aides,50540,2015,12.08,0.366506259
31-2022,Physical therapist aides,44160,2009,11.49,0.33800835
31-2022,Physical Therapist Aides,34620,2000,9.46,0.286064282
31-2022,Physical Therapist Aides,47260,2018,12.62,0.32653632
31-2022,Physical Therapist Aides,49270,2019,12.98,0.340424132
31-9011,Massage therapists,51250,2008,16.78,0.379108987
31-9011,Massage Therapists,103300,2017,19.23,0.72466259
31-9011,Massage Therapists,63810,2011,17.23,0.497432349
31-9011,Massage Therapists,79040,2013,17.27,0.596128334
31-9011,Massage Therapists,24620,2000,13.07,0.203434507
31-9011,Massage Therapists,105160,2018,19.92,0.726588223
31-9011,Massage therapists,37670,2005,15.81,0.289221001
31-9011,Massage therapists,45920,2007,16.76,0.341782959
31-9011,Massage Therapists,60040,2010,16.78,0.472394505
31-9011,Massage Therapists,71040,2012,17.29,0.545254513
31-9011,Massage Therapists,27160,2002,13.75,0.227053035
31-9011,Massage Therapists,26440,2001,13.48,0.220420675
31-9011,Massage therapists,29940,2003,13.78,0.249101624
31-9011,Massage Therapists,95830,2016,19.17,0.682550101
31-9011,Massage therapists,55920,2009,16.94,0.428021443
31-9011,Massage therapists,32200,2004,15.36,0.251312405
31-9011,Massage Therapists,87670,2014,17.88,0.648791584
31-9011,Massage Therapists,92090,2015,18.29,0.667818785
31-9011,Massage therapists,41920,2006,16.06,0.316262454
31-9011,Massage Therapists,107240,2019,20.59,0.740959691
31-9091,Dental assistants,293090,2008,15.57,2.168059569
31-9091,Dental Assistants,296810,2011,16.42,2.313789306
31-9091,Dental Assistants,341060,2018,18.59,2.356506081
31-9091,Dental Assistants,300160,2012,16.59,2.303823121
31-9091,Dental Assistants,323110,2015,17.3,2.343130934
31-9091,Dental assistants,277040,2006,14.53,2.090108545
31-9091,Dental Assistants,337160,2017,18.09,2.365220124
31-9091,Dental Assistants,309540,2013,16.78,2.334584569
31-9091,Dental Assistants,250870,2000,12.49,2.072933171
31-9091,Dental assistants,270720,2005,14.19,2.078521621
31-9091,Dental Assistants,294030,2010,16.09,2.313426988
31-9091,Dental assistants,283680,2007,15.17,2.111432707
31-9091,Dental Assistants,268220,2002,13.1,2.242274115
31-9091,Dental assistants,272030,2003,13.32,2.263297089
31-9091,Dental Assistants,314330,2014,17.02,2.326162411
31-9091,Dental Assistants,267840,2001,12.85,2.232884781
31-9091,Dental Assistants,327290,2016,17.76,2.331126186
31-9091,Dental assistants,264820,2004,13.62,2.066849412
31-9091,Dental assistants,294020,2009,15.98,2.250480414
31-9091,Dental Assistants,351470,2019,19.27,2.428432511
31-9092,Medical assistants,475950,2008,13.6,3.520720433
31-9092,Medical Assistants,673660,2018,16.16,4.654558982
31-9092,Medical assistants,409570,2006,12.64,3.089971689
31-9092,Medical assistants,382720,2005,12.19,2.938430093
31-9092,Medical assistants,380340,2004,11.83,2.968452176
31-9092,Medical assistants,495970,2009,13.77,3.796240974
31-9092,Medical Assistants,539220,2011,13.99,4.203502139
31-9092,Medical Assistants,553140,2012,14.12,4.245524791
31-9092,Medical Assistants,601240,2015,14.71,4.360075648
31-9092,Medical Assistants,646320,2017,15.61,4.5340167
31-9092,Medical Assistants,330830,2000,11.06,2.733640854
31-9092,Medical Assistants,571690,2013,14.24,4.31174857
31-9092,Medical Assistants,523260,2010,13.87,4.117007807
31-9092,Medical Assistants,361960,2002,11.51,3.025924758
31-9092,Medical Assistants,623560,2016,15.17,4.441312123
31-9092,Medical assistants,434540,2007,13.19,3.234284999
31-9092,Medical assistants,362670,2003,11.62,3.017424384
31-9092,Medical Assistants,345930,2001,11.35,2.883892742
31-9092,Medical Assistants,584970,2014,14.41,4.329002086
31-9092,Medical Assistants,712430,2019,16.73,4.922434842
31-9093,Medical equipment preparers,44340,2008,13.66,0.327993999
31-9093,Medical equipment preparers,42740,2006,12.47,0.322448885
31-9093,Medical equipment preparers,47070,2009,13.93,0.360281998
31-9093,Medical Equipment Preparers,53920,2017,17,0.378255633
31-9093,Medical Equipment Preparers,33540,2001,10.81,0.279610796
31-9093,Medical Equipment Preparers,50550,2014,15.51,0.374089364
31-9093,Medical Equipment Preparers,55610,2018,17.42,0.38422947
31-9093,Medical equipment preparers,41790,2005,11.96,0.320853349
31-9093,Medical equipment preparers,40380,2004,11.76,0.315155121
31-9093,Medical Equipment Preparers,49560,2011,14.45,0.386346141
31-9093,Medical Equipment Preparers,50330,2015,16.02,0.36498338
31-9093,Medical Equipment Preparers,50230,2012,14.82,0.385531168
31-9093,Medical Equipment Preparers,32760,2000,10.16,0.270695144
31-9093,Medical Equipment Preparers,47310,2010,14.18,0.372234911
31-9093,Medical equipment preparers,37140,2003,11.23,0.309005822
31-9093,Medical Equipment Preparers,51300,2013,15.25,0.386910216
31-9093,Medical Equipment Preparers,35490,2002,11.04,0.296690435
31-9093,Medical equipment preparers,43790,2007,13,0.325929351
31-9093,Medical Equipment Preparers,52500,2016,16.54,0.373931757
31-9093,Medical Equipment Preparers,56900,2019,18,0.393142544
31-9094,Medical transcriptionists,86200,2008,15.41,0.637642822
31-9094,Medical transcriptionists,82810,2009,15.68,0.633842198
31-9094,Medical Transcriptionists,61210,2014,16.71,0.452977448
31-9094,Medical Transcriptionists,76570,2011,16.1,0.596903228
31-9094,Medical transcriptionists,86990,2007,15.02,0.647467326
31-9094,Medical Transcriptionists,54070,2016,17.17,0.385114097
31-9094,Medical transcriptionists,86790,2006,14.4,0.654780972
31-9094,Medical Transcriptionists,55880,2017,16.95,0.392005281
31-9094,Medical Transcriptionists,94090,2001,12.72,0.78439415
31-9094,Medical Transcriptionists,53730,2018,16.72,0.371239875
31-9094,Medical transcriptionists,92740,2004,13.64,0.723810945
31-9094,Medical transcriptionists,90380,2005,13.98,0.693915426
31-9094,Medical Transcriptionists,57830,2015,16.77,0.419371923
31-9094,Medical Transcriptionists,97330,2000,12.15,0.804235602
31-9094,Medical Transcriptionists,99160,2002,13.05,0.828960932
31-9094,Medical Transcriptionists,74810,2012,16.36,0.574190457
31-9094,Medical Transcriptionists,78780,2010,15.82,0.619840758
31-9094,Medical Transcriptionists,68350,2013,16.63,0.515503183
31-9094,Medical transcriptionists,97810,2003,13.26,0.813781893
31-9094,Medical Transcriptionists,55780,2019,16.05,0.385404061
31-9095,Pharmacy aides,53190,2008,9.66,0.393459649
31-9095,Pharmacy Aides,41240,2014,11.15,0.305191798
31-9095,Pharmacy Aides,36660,2016,12.14,0.261111204
31-9095,Pharmacy Aides,36970,2018,12.72,0.255439013
31-9095,Pharmacy Aides,42250,2013,10.85,0.318654126
31-9095,Pharmacy aides,61170,2003,8.84,0.508936084
31-9095,Pharmacy aides,52230,2009,10,0.399777539
31-9095,Pharmacy Aides,45130,2011,10.56,0.351811972
31-9095,Pharmacy aides,49630,2007,9.39,0.369396522
31-9095,Pharmacy aides,47810,2006,9.35,0.360699139
31-9095,Pharmacy Aides,58130,2001,8.66,0.484608693
31-9095,Pharmacy Aides,35960,2017,12.56,0.252263957
31-9095,Pharmacy aides,47720,2004,8.86,0.372441862
31-9095,Pharmacy Aides,38040,2015,11.75,0.275858688
31-9095,Pharmacy Aides,49580,2010,10.31,0.390095263
31-9095,Pharmacy aides,46610,2005,9.09,0.357860124
31-9095,Pharmacy Aides,59890,2000,8.52,0.494869724
31-9095,Pharmacy Aides,42600,2012,10.51,0.3269685
31-9095,Pharmacy Aides,58020,2002,8.86,0.485037447
31-9095,Pharmacy Aides,37280,2019,13.39,0.257580914
31-9096,Veterinary assistants and laboratory animal caretakers,71950,2008,10.2,0.532232031
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,79990,2016,12.14,0.569729548
31-9096,Veterinary assistants and laboratory animal caretakers,64490,2003,8.66,0.536558575
31-9096,Veterinary assistants and laboratory animal caretakers,70310,2006,9.6,0.530448786
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,71500,2012,11.12,0.548785159
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,62740,2002,8.55,0.524495854
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,71060,2014,11.44,0.525871221
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,89480,2018,13.24,0.61824947
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,71800,2013,11.32,0.541523461
31-9096,Veterinary assistants and laboratory animal caretakers,71350,2009,10.43,0.546125357
31-9096,Veterinary assistants and laboratory animal caretakers,71190,2007,9.98,0.529867789
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,72530,2011,10.98,0.565409314
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,60050,2001,8.4,0.500615035
31-9096,Veterinary assistants and laboratory animal caretakers,70200,2004,8.97,0.547892262
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,55210,2000,8,0.456198989
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,84400,2017,12.57,0.592076695
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,75620,2015,11.71,0.548381546
31-9096,Veterinary assistants and laboratory animal caretakers,69890,2005,9.43,0.536598242
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,70530,2010,10.6,0.554929788
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,97030,2019,13.75,0.670415132
31-9097,Phlebotomists,120970,2016,15.72,0.861609993
31-9097,Phlebotomists,100380,2012,14.29,0.770448311
31-9097,Phlebotomists,122550,2017,16.19,0.859703779
31-9097,Phlebotomists,111950,2014,14.74,0.828472885
31-9097,Phlebotomists,108210,2013,14.5,0.816131667
31-9097,Phlebotomists,125280,2018,16.58,0.865604532
31-9097,Phlebotomists,118160,2015,15.21,0.856873359
31-9097,Phlebotomists,128290,2019,17.07,0.886401704
31-9799,"Healthcare support workers, all other",189890,2008,14.11,1.404663521
31-9799,"Healthcare support workers, all other",188850,2009,14.39,1.445490872
31-9799,"Healthcare support workers, all other",184200,2005,12.51,1.414242326
31-9799,"Healthcare Support Workers, All Other",98980,2014,16.64,0.732489917
31-9799,"Healthcare Support Workers, All Other",88990,2018,18.19,0.614863884
31-9799,"Healthcare Support Workers, All Other",95290,2015,17.2,0.691024563
31-9799,"Healthcare Support Workers, All Other",93830,2016,17.46,0.668305081
31-9799,"Healthcare Support Workers, All Other",92030,2017,17.89,0.645602112
31-9799,"Healthcare Support Workers, All Other",103890,2012,15.77,0.797388673
31-9799,"Healthcare support workers, all other",191110,2007,13.62,1.422433392
31-9799,"Healthcare Support Workers, All Other",99880,2013,16.42,0.753305895
31-9799,"Healthcare support workers, all other",182550,2004,12.01,1.424754022
31-9799,"Healthcare support workers, all other",185580,2006,12.98,1.40009509
31-9799,"Healthcare Support Workers, All Other",93270,2019,18.49,0.644435941
31-9799,"Healthcare Support Workers, All Other*",193980,2010,14.56,1.526233946
31-9799,"Healthcare Support Workers, All Other*",196100,2011,14.8,1.528702143
33-0000,Protective Service Occupations,2993490,2002,13.87,25.02507323
33-0000,Protective service occupations,3056660,2005,15,23.4682842
33-0000,Protective Service Occupations,3386360,2016,18.59,24.11938181
33-0000,Protective service occupations,3006100,2004,14.57,23.46180809
33-0000,Protective Service Occupations,3187810,2010,17.63,25.08167767
33-0000,Protective Service Occupations,3202500,2011,17.66,24.96516375
33-0000,Protective service occupations,2999630,2003,14.25,24.95700418
33-0000,Protective service occupations,3128960,2008,16.65,23.14569473
33-0000,Protective service occupations,3172420,2009,17.39,24.28225657
33-0000,Protective Service Occupations,3297180,2014,17.88,24.40039506
33-0000,Protective Service Occupations,3351620,2015,18.14,24.30529696
33-0000,Protective Service Occupations,3437410,2018,19.54,23.75030073
33-0000,Protective Service Occupations,2957990,2001,13.66,24.65968807
33-0000,Protective Service Occupations,3257690,2013,17.68,24.56985464
33-0000,Protective service occupations,3024840,2006,15.42,22.8206899
33-0000,Protective Service Occupations,3408680,2017,19.01,23.91232214
33-0000,Protective Service Occupations,3207790,2012,17.6,24.62080481
33-0000,Protective service occupations,3087650,2007,16.11,22.9814058
33-0000,Protective Service Occupations,3009070,2000,12.82,24.86387777
33-0000,Protective Service Occupations,3498800,2019,19.99,24.1744663
33-1011,First-Line Supervisors/Managers of Correctional Officers,31210,2002,21.6,0.260910354
33-1011,First-Line Supervisors of Correctional Officers,43230,2016,29.12,0.307906093
33-1011,First-Line Supervisors of Correctional Officers,40980,2011,26.46,0.31946055
33-1011,First-Line Supervisors of Correctional Officers,45150,2014,27.87,0.334127296
33-1011,First-line supervisors/managers of correctional officers,41000,2007,26.79,0.305163357
33-1011,First-Line Supervisors/Managers of Correctional Officers,29380,2000,20.14,0.24276628
33-1011,First-line supervisors/managers of correctional officers,37530,2005,23.35,0.288146116
33-1011,First-line supervisors/managers of correctional officers,35880,2004,21.5,0.280033823
33-1011,First-Line Supervisors of Correctional Officers,39920,2010,26.88,0.314090417
33-1011,First-line supervisors/managers of correctional officers,33760,2003,21.88,0.280884129
33-1011,First-line supervisors/managers of correctional officers,45540,2009,27.74,0.348571111
33-1011,First-line supervisors/managers of correctional officers,40840,2008,27.58,0.30210363
33-1011,First-Line Supervisors of Correctional Officers,42520,2015,28.71,0.308346778
33-1011,First-Line Supervisors/Managers of Correctional Officers,32090,2001,21.46,0.267522673
33-1011,First-Line Supervisors of Correctional Officers,44830,2012,27.81,0.344084457
33-1011,First-Line Supervisors of Correctional Officers,43760,2018,30.45,0.302353563
33-1011,First-Line Supervisors of Correctional Officers,44980,2013,27.74,0.339244085
33-1011,First-Line Supervisors of Correctional Officers,42280,2017,30.05,0.296599558
33-1011,First-line supervisors/managers of correctional officers,37400,2006,25.28,0.282161636
33-1011,First-Line Supervisors of Correctional Officers,46430,2019,30.64,0.320801552
33-1012,First-Line Supervisors/Managers of Police and Detectives,109530,2002,29.33,0.915652389
33-1012,First-Line Supervisors of Police and Detectives,102040,2011,37.45,0.79545521
33-1012,First-Line Supervisors/Managers of Police and Detectives,113740,2000,27.5,0.939831063
33-1012,First-line supervisors/managers of police and detectives,101740,2003,29.98,0.846479601
33-1012,First-Line Supervisors of Police and Detectives,104860,2017,42.26,0.735606188
33-1012,First-line supervisors/managers of police and detectives,89170,2006,33.32,0.672736713
33-1012,First-Line Supervisors of Police and Detectives,100200,2016,40.79,0.713675468
33-1012,First-Line Supervisors of Police and Detectives,101420,2014,38.91,0.750546851
33-1012,First-line supervisors/managers of police and detectives,91510,2007,34.91,0.681109726
33-1012,First-line supervisors/managers of police and detectives,91320,2005,31.52,0.701132515
33-1012,First-Line Supervisors of Police and Detectives,102200,2010,37.62,0.804109234
33-1012,First-line supervisors/managers of police and detectives,96080,2004,30.97,0.749878753
33-1012,First-line supervisors/managers of police and detectives,99900,2009,36.78,0.764652042
33-1012,First-Line Supervisors of Police and Detectives,100370,2015,39.47,0.727863736
